00AI               20221107                                                                                   
0601AIA1Y       20230101001145100000005000 0100000000001273   
0601AIA1Y       20230101001150100000005000 0100000000001278   
0601AIA1Y       20230101001155100000005000 0100000000001281   
0601AIA1Y       20230101001160100000005000 0100000000001285   
0601AIA1Y       20230101001165100000005000 0100000000001288   
0601AIA1Y       20230101001170100000005000 0100000000001291   
0601AIA1Y       20230101001175100000005000 0100000000001296   
0601AIA1Y       20230101001180100000005000 0100000000001300   
0601AIA1Y       20230101001185100000005000 0100000000001304   
0601AIA1Y       20230101001190100000005000 0100000000001307   
0601AIA1Y       20230101001195100000005000 0100000000001312   
0601AIA1Y       20230101001200100000005000 0100000000001316   
0601AIA1Y       20230101001205100000005000 0100000000001320   
0601AIA1Y       20230101001210100000005000 0100000000001325   
0601AIA1Y       20230101001215100000005000 0100000000001328   
0601AIA1Y       20230101001220100000005000 0100000000001332   
0601AIA1Y       20230101001225100000005000 0100000000001337   
0601AIA1Y       20230101001230100000005000 0100000000001340   
0601AIA1Y       20230101001235100000005000 0100000000001345   
0601AIA1Y       20230101001240100000005000 0100000000001348   
0601AIA1Y       20230101001245100000005000 0100000000001352   
0601AIA1Y       20230101001250100000005000 0100000000001356   
0601AIA1Y       20230101001255100000005000 0100000000001360   
0601AIA1Y       20230101001260100000005000 0100000000001365   
0601AIA1Y       20230101001265100000005000 0100000000001369   
0601AIA1Y       20230101001270100000005000 0100000000001372   
0601AIA1Y       20230101001275100000005000 0100000000001376   
0601AIA1Y       20230101001280100000005000 0100000000001380   
0601AIA1Y       20230101001285100000005000 0100000000001383   
0601AIA1Y       20230101001290100000005000 0100000000001388   
0601AIA1Y       20230101001295100000005000 0100000000001391   
0601AIA1Y       20230101001300100000005000 0100000000001395   
0601AIA1Y       20230101001305100000005000 0100000000001399   
0601AIA1Y       20230101001310100000005000 0100000000001402   
0601AIA1Y       20230101001315100000005000 0100000000001406   
0601AIA1Y       20230101001320100000005000 0100000000001410   
0601AIA1Y       20230101001325100000005000 0100000000001413   
0601AIA1Y       20230101001330100000005000 0100000000001417   
0601AIA1Y       20230101001335100000005000 0100000000001421   
0601AIA1Y       20230101001340100000005000 0100000000001423   
0601AIA1Y       20230101001345100000005000 0100000000001427   
0601AIA1Y       20230101001350100000005000 0100000000001430   
0601AIA1Y       20230101001355100000005000 0100000000001434   
0601AIA1Y       20230101001360100000005000 0100000000001438   
0601AIA1Y       20230101001365100000005000 0100000000001441   
0601AIA1Y       20230101001370100000005000 0100000000001444   
0601AIA1Y       20230101001375100000005000 0100000000001448   
0601AIA1Y       20230101001380100000005000 0100000000001450   
0601AIA1Y       20230101001385100000005000 0100000000001454   
0601AIA1Y       20230101001390100000005000 0100000000001458   
0601AIA1Y       20230101001395100000005000 0100000000001460   
0601AIA1Y       20230101001400100000005000 0100000000001464   
0601AIA1Y       20230101001405100000005000 0100000000001467   
0601AIA1Y       20230101001410100000005000 0100000000001470   
0601AIA1Y       20230101001415100000005000 0100000000001474   
0601AIA1Y       20230101001420100000005000 0100000000001476   
0601AIA1Y       20230101001425100000005000 0100000000001480   
0601AIA1Y       20230101001430100000005000 0100000000001483   
0601AIA1Y       20230101001435100000005000 0100000000001486   
0601AIA1Y       20230101001440100000005000 0100000000001488   
0601AIA1Y       20230101001445100000005000 0100000000001492   
0601AIA1Y       20230101001450100000005000 0100000000001495   
0601AIA1Y       20230101001455100000005000 0100000000001498   
0601AIA1Y       20230101001460100000005000 0100000000001501   
0601AIA1Y       20230101001465100000005000 0100000000001504   
0601AIA1Y       20230101001470100000005000 0100000000001506   
0601AIA1Y       20230101001475100000005000 0100000000001510   
0601AIA1Y       20230101001480100000005000 0100000000001513   
0601AIA1Y       20230101001485100000005000 0100000000001516   
0601AIA1Y       20230101001490100000005000 0100000000001519   
0601AIA1Y       20230101001495100000005000 0100000000001523   
0601AIA1Y       20230101001500100000005000 0100000000001527   
0601AIA1Y       20230101001505100000005000 0100000000001530   
0601AIA1Y       20230101001510100000005000 0100000000001533   
0601AIA1Y       20230101001515100000005000 0100000000001537   
0601AIA1Y       20230101001520100000005000 0100000000001540   
0601AIA1Y       20230101001525100000005000 0100000000001543   
0601AIA1Y       20230101001530100000005000 0100000000001546   
0601AIA1Y       20230101001535100000005000 0100000000001549   
0601AIA1Y       20230101001540100000005000 0100000000001552   
0601AIA1Y       20230101001545100000005000 0100000000001555   
0601AIA1Y       20230101001550100000005000 0100000000001557   
0601AIA1Y       20230101001555100000005000 0100000000001561   
0601AIA1Y       20230101001560100000005000 0100000000001564   
0601AIA1Y       20230101001565100000005000 0100000000001566   
0601AIA1Y       20230101001570100000005000 0100000000001569   
0601AIA1Y       20230101001575100000005000 0100000000001572   
0601AIA1Y       20230101001580100000005000 0100000000001575   
0601AIA1Y       20230101001585100000005000 0100000000001578   
0601AIA1Y       20230101001590100000005000 0100000000001581   
0601AIA1Y       20230101001595100000005000 0100000000001583   
0601AIA1Y       20230101001600100000005000 0100000000001586   
0601AIA1Y       20230101001605100000005000 0100000000001589   
0601AIA1Y       20230101001610100000005000 0100000000001592   
0601AIA1Y       20230101001615100000005000 0100000000001595   
0601AIA1Y       20230101001620100000005000 0100000000001597   
0601AIA1Y       20230101001625100000005000 0100000000001600   
0601AIA1Y       20230101001630100000005000 0100000000001603   
0601AIA1Y       20230101001635100000005000 0100000000001605   
0601AIA1Y       20230101001640100000005000 0100000000001608   
0601AIA1Y       20230101001645100000005000 0100000000001610   
0601AIA1Y       20230101001650100000005000 0100000000001613   
0601AIA1Y       20230101001655100000005000 0100000000001616   
0601AIA1Y       20230101001660100000005000 0100000000001617   
0601AIA1Y       20230101001665100000005000 0100000000001620   
0601AIA1Y       20230101001670100000005000 0100000000001623   
0601AIA1Y       20230101001675100000005000 0100000000001626   
0601AIA1Y       20230101001680100000005000 0100000000001629   
0601AIA1Y       20230101001685100000005000 0100000000001631   
0601AIA1Y       20230101001690100000005000 0100000000001633   
0601AIA1Y       20230101001695100000005000 0100000000001636   
0601AIA1Y       20230101001700100000100000 0100000000001661   
0601AIA1Y       20230101001800100000100000 0100000000001704   
0601AIA1Y       20230101001900100000100000 0100000000001751   
0601AIA1Y       20230101002000100000100000 0100000000001795   
0601AIA1Y       20230101002100100000100000 0100000000001833   
0601AIA1Y       20230101002200100000100000 0100000000001866   
0601AIA1Y       20230101002300100000100000 0100000000001896   
0601AIA1Y       20230101002400100000100000 0100000000001924   
0601AIA1Y       20230101002500100000100000 0100000000001950   
0601AIA1Y       20230101002600100000100000 0100000000001973   
0601AIA1Y       20230101002700100000100000 0100000000001995   
0601AIA1Y       20230101002800100000100000 0100000000002015   
0601AIA1Y       20230101002900100000100000 0100000000002034   
0601AIA1Y       20230101003000100000100000 0100000000002052   
0601AIA1Y       20230101003100100000100000 0100000000002069   
0601AIA1Y       20230101003200100000100000 0100000000002084   
0601AIA1Y       20230101003300100000100000 0100000000002099   
0601AIA1Y       20230101003400100000100000 0100000000002113   
0601AIA1Y       20230101003500100000100000 0100000000002126   
0601AIA1Y       20230101003600100000100000 0100000000002138   
0601AIA1Y       20230101003700100000100000 0100000000002150   
0601AIA1Y       20230101003800100000100000 0100000000002161   
0601AIA1Y       20230101003900100000100000 0100000000002171   
0601AIA1Y       20230101004000100000100000 0100000000002181   
0601AIA1Y       20230101004100100000100000 0100000000002191   
0601AIA1Y       20230101004200100000100000 0100000000002200   
0601AIA1Y       20230101004300100000100000 0100000000002209   
0601AIA1Y       20230101004400100000100000 0100000000002217   
0601AIA1Y       20230101004500100000100000 0100000000002225   
0601AIA1Y       20230101004600100000100000 0100000000002232   
0601AIA1Y       20230101004700100000100000 0100000000002240   
0601AIA1Y       20230101004800100000100000 0100000000002247   
0601AIA1Y       20230101004900100000100000 0100000000002253   
0601AIA1Y       20230101005000100000100000 0100000000002260   
0601AIA1Y       20230101005100100000100000 0100000000002266   
0601AIA1Y       20230101005200100000100000 0100000000002272   
0601AIA1Y       20230101005300100000100000 0100000000002277   
0601AIA1Y       20230101005400100000100000 0100000000002283   
0601AIA1Y       20230101005500100000100000 0100000000002288   
0601AIA1Y       20230101005600100000100000 0100000000002293   
0601AIA1Y       20230101005700100000100000 0100000000002298   
0601AIA1Y       20230101005800100000100000 0100000000002303   
0601AIA1Y       20230101005900100000100000 0100000000002308   
0601AIA1Y       20230101006000100000100000 0100000000002312   
0601AIA1Y       20230101006100100000100000 0100000000002316   
0601AIA1Y       20230101006200100000100000 0100000000002320   
0601AIA1Y       20230101006300100000100000 0100000000002324   
0601AIA1Y       20230101006400100000100000 0100000000002328   
0601AIA1Y       20230101006500100000100000 0100000000002332   
0601AIA1Y       20230101006600100000100000 0100000000002336   
0601AIA1Y       20230101006700100000100000 0100000000002339   
0601AIA1Y       20230101006800100000100000 0100000000002343   
0601AIA1Y       20230101006900100000100000 0100000000002346   
0601AIA1Y       20230101007000100000100000 0100000000002349   
0601AIA1Y       20230101007100100000100000 0100000000002352   
0601AIA1Y       20230101007200100000100000 0100000000002356   
0601AIA1Y       20230101007300100000100000 0100000000002359   
0601AIA1Y       20230101007400100000100000 0100000000002361   
0601AIA1Y       20230101007500100000100000 0100000000002362   
0601AIA1Y       20230101007600100000100000 0100000000002363   
0601AIA1Y       20230101007700100000100000 0100000000002363   
0601AIA1Y       20230101007800100000100000 0100000000002364   
0601AIA1Y       20230101007900100000100000 0100000000002365   
0601AIA1Y       20230101008000100000100000 0100000000002366   
0601AIA1Y       20230101008100100000100000 0100000000002366   
0601AIA1Y       20230101008200100000100000 0100000000002367   
0601AIA1Y       20230101008300100000100000 0100000000002368   
0601AIA1Y       20230101008400100000100000 0100000000002369   
0601AIA1Y       20230101008500100000100000 0100000000002369   
0601AIA1Y       20230101008600100000100000 0100000000002370   
0601AIA1Y       20230101008700100000100000 0100000000002370   
0601AIA1Y       20230101008800100000100000 0100000000002371   
0601AIA1Y       20230101008900100000100000 0100000000002372   
0601AIA1Y       20230101009000100000100000 0100000000002372   
0601AIA1Y       20230101009100100000100000 0100000000002373   
0601AIA1Y       20230101009200100000100000 0100000000002373   
0601AIA1Y       20230101009300100000100000 0100000000002374   
0601AIA1Y       20230101009400100000100000 0100000000002374   
0601AIA1Y       20230101009500100000100000 0100000000002375   
0601AIA1Y       20230101009600100000100000 0100000000002375   
0601AIA1Y       20230101009700100000100000 0100000000002376   
0601AIA1Y       20230101009800100000100000 0100000000002377   
0601AIA1Y       20230101009900100000100000 0100000000002377   
0601AIA1Y       20230101010000100000100000 0100000000002378   
0601AIA2Y       20230101000000100000020000 0200000000000000   
0601AIA2Y       20230101000020100000005000 0200000000000000   
0601AIA2Y       20230101000025100000005000 0200000000000000   
0601AIA2Y       20230101000030100000005000 0200000000000000   
0601AIA2Y       20230101000035100000005000 0200000000000000   
0601AIA2Y       20230101000040100000005000 0200000000000000   
0601AIA2Y       20230101000045100000005000 0200000000000000   
0601AIA2Y       20230101000050100000005000 0200000000000000   
0601AIA2Y       20230101000055100000005000 0200000000000000   
0601AIA2Y       20230101000060100000005000 0200000000000000   
0601AIA2Y       20230101000065100000005000 0200000000000000   
0601AIA2Y       20230101000070100000005000 0200000000000000   
0601AIA2Y       20230101000075100000005000 0200000000000000   
0601AIA2Y       20230101000080100000005000 0200000000000000   
0601AIA2Y       20230101000085100000005000 0200000000000000   
0601AIA2Y       20230101000090100000005000 0200000000000000   
0601AIA2Y       20230101000095100000005000 0200000000000000   
0601AIA2Y       20230101000100100000005000 0200000000000000   
0601AIA2Y       20230101000105100000005000 0200000000000000   
0601AIA2Y       20230101000110100000005000 0200000000000000   
0601AIA2Y       20230101000115100000005000 0200000000000000   
0601AIA2Y       20230101000120100000005000 0200000000000000   
0601AIA2Y       20230101000125100000005000 0200000000000000   
0601AIA2Y       20230101000130100000005000 0200000000000000   
0601AIA2Y       20230101000135100000005000 0200000000000000   
0601AIA2Y       20230101000140100000005000 0200000000000000   
0601AIA2Y       20230101000145100000005000 0200000000000000   
0601AIA2Y       20230101000150100000005000 0200000000000000   
0601AIA2Y       20230101000155100000005000 0200000000000000   
0601AIA2Y       20230101000160100000005000 0200000000000000   
0601AIA2Y       20230101000165100000005000 0200000000000000   
0601AIA2Y       20230101000170100000005000 0200000000000000   
0601AIA2Y       20230101000175100000005000 0200000000000000   
0601AIA2Y       20230101000180100000005000 0200000000000000   
0601AIA2Y       20230101000185100000005000 0200000000000000   
0601AIA2Y       20230101000190100000005000 0200000000000000   
0601AIA2Y       20230101000195100000005000 0200000000000000   
0601AIA2Y       20230101000200100000005000 0200000000000000   
0601AIA2Y       20230101000205100000005000 0200000000000005   
0601AIA2Y       20230101000210100000005000 0200000000000009   
0601AIA2Y       20230101000215100000005000 0200000000000014   
0601AIA2Y       20230101000220100000005000 0200000000000013   
0601AIA2Y       20230101000225100000005000 0200000000000018   
0601AIA2Y       20230101000230100000005000 0200000000000022   
0601AIA2Y       20230101000235100000005000 0200000000000025   
0601AIA2Y       20230101000240100000005000 0200000000000033   
0601AIA2Y       20230101000245100000005000 0200000000000040   
0601AIA2Y       20230101000250100000005000 0200000000000044   
0601AIA2Y       20230101000255100000005000 0200000000000050   
0601AIA2Y       20230101000260100000005000 0200000000000053   
0601AIA2Y       20230101000265100000005000 0200000000000060   
0601AIA2Y       20230101000270100000005000 0200000000000066   
0601AIA2Y       20230101000275100000005000 0200000000000076   
0601AIA2Y       20230101000280100000005000 0200000000000081   
0601AIA2Y       20230101000285100000005000 0200000000000087   
0601AIA2Y       20230101000290100000005000 0200000000000096   
0601AIA2Y       20230101000295100000005000 0200000000000101   
0601AIA2Y       20230101000300100000005000 0200000000000109   
0601AIA2Y       20230101000305100000005000 0200000000000117   
0601AIA2Y       20230101000310100000005000 0200000000000128   
0601AIA2Y       20230101000315100000005000 0200000000000132   
0601AIA2Y       20230101000320100000005000 0200000000000143   
0601AIA2Y       20230101000325100000005000 0200000000000150   
0601AIA2Y       20230101000330100000005000 0200000000000156   
0601AIA2Y       20230101000335100000005000 0200000000000166   
0601AIA2Y       20230101000340100000005000 0200000000000175   
0601AIA2Y       20230101000345100000005000 0200000000000184   
0601AIA2Y       20230101000350100000005000 0200000000000193   
0601AIA2Y       20230101000355100000005000 0200000000000201   
0601AIA2Y       20230101000360100000005000 0200000000000210   
0601AIA2Y       20230101000365100000005000 0200000000000218   
0601AIA2Y       20230101000370100000005000 0200000000000228   
0601AIA2Y       20230101000375100000005000 0200000000000238   
0601AIA2Y       20230101000380100000005000 0200000000000246   
0601AIA2Y       20230101000385100000005000 0200000000000261   
0601AIA2Y       20230101000390100000005000 0200000000000270   
0601AIA2Y       20230101000395100000005000 0200000000000279   
0601AIA2Y       20230101000400100000005000 0200000000000288   
0601AIA2Y       20230101000405100000005000 0200000000000299   
0601AIA2Y       20230101000410100000005000 0200000000000310   
0601AIA2Y       20230101000415100000005000 0200000000000319   
0601AIA2Y       20230101000420100000005000 0200000000000329   
0601AIA2Y       20230101000425100000005000 0200000000000339   
0601AIA2Y       20230101000430100000005000 0200000000000347   
0601AIA2Y       20230101000435100000005000 0200000000000357   
0601AIA2Y       20230101000440100000005000 0200000000000366   
0601AIA2Y       20230101000445100000005000 0200000000000373   
0601AIA2Y       20230101000450100000005000 0200000000000385   
0601AIA2Y       20230101000455100000005000 0200000000000393   
0601AIA2Y       20230101000460100000005000 0200000000000402   
0601AIA2Y       20230101000465100000005000 0200000000000411   
0601AIA2Y       20230101000470100000005000 0200000000000421   
0601AIA2Y       20230101000475100000005000 0200000000000429   
0601AIA2Y       20230101000480100000005000 0200000000000435   
0601AIA2Y       20230101000485100000005000 0200000000000445   
0601AIA2Y       20230101000490100000005000 0200000000000455   
0601AIA2Y       20230101000495100000005000 0200000000000460   
0601AIA2Y       20230101000500100000005000 0200000000000470   
0601AIA2Y       20230101000505100000005000 0200000000000479   
0601AIA2Y       20230101000510100000005000 0200000000000486   
0601AIA2Y       20230101000515100000005000 0200000000000495   
0601AIA2Y       20230101000520100000005000 0200000000000503   
0601AIA2Y       20230101000525100000005000 0200000000000512   
0601AIA2Y       20230101000530100000005000 0200000000000516   
0601AIA2Y       20230101000535100000005000 0200000000000525   
0601AIA2Y       20230101000540100000005000 0200000000000533   
0601AIA2Y       20230101000545100000005000 0200000000000539   
0601AIA2Y       20230101000550100000005000 0200000000000547   
0601AIA2Y       20230101000555100000005000 0200000000000554   
0601AIA2Y       20230101000560100000005000 0200000000000560   
0601AIA2Y       20230101000565100000005000 0200000000000567   
0601AIA2Y       20230101000570100000005000 0200000000000575   
0601AIA2Y       20230101000575100000005000 0200000000000582   
0601AIA2Y       20230101000580100000005000 0200000000000585   
0601AIA2Y       20230101000585100000005000 0200000000000592   
0601AIA2Y       20230101000590100000005000 0200000000000599   
0601AIA2Y       20230101000595100000005000 0200000000000604   
0601AIA2Y       20230101000600100000005000 0200000000000611   
0601AIA2Y       20230101000605100000005000 0200000000000619   
0601AIA2Y       20230101000610100000005000 0200000000000624   
0601AIA2Y       20230101000615100000005000 0200000000000630   
0601AIA2Y       20230101000620100000005000 0200000000000636   
0601AIA2Y       20230101000625100000005000 0200000000000642   
0601AIA2Y       20230101000630100000005000 0200000000000650   
0601AIA2Y       20230101000635100000005000 0200000000000657   
0601AIA2Y       20230101000640100000005000 0200000000000665   
0601AIA2Y       20230101000645100000005000 0200000000000670   
0601AIA2Y       20230101000650100000005000 0200000000000677   
0601AIA2Y       20230101000655100000005000 0200000000000684   
0601AIA2Y       20230101000660100000005000 0200000000000690   
0601AIA2Y       20230101000665100000005000 0200000000000697   
0601AIA2Y       20230101000670100000005000 0200000000000703   
0601AIA2Y       20230101000675100000005000 0200000000000708   
0601AIA2Y       20230101000680100000005000 0200000000000715   
0601AIA2Y       20230101000685100000005000 0200000000000721   
0601AIA2Y       20230101000690100000005000 0200000000000728   
0601AIA2Y       20230101000695100000005000 0200000000000733   
0601AIA2Y       20230101000700100000005000 0200000000000739   
0601AIA2Y       20230101000705100000005000 0200000000000745   
0601AIA2Y       20230101000710100000005000 0200000000000749   
0601AIA2Y       20230101000715100000005000 0200000000000755   
0601AIA2Y       20230101000720100000005000 0200000000000761   
0601AIA2Y       20230101000725100000005000 0200000000000767   
0601AIA2Y       20230101000730100000005000 0200000000000771   
0601AIA2Y       20230101000735100000005000 0200000000000777   
0601AIA2Y       20230101000740100000005000 0200000000000782   
0601AIA2Y       20230101000745100000005000 0200000000000788   
0601AIA2Y       20230101000750100000005000 0200000000000792   
0601AIA2Y       20230101000755100000005000 0200000000000797   
0601AIA2Y       20230101000760100000005000 0200000000000803   
0601AIA2Y       20230101000765100000005000 0200000000000808   
0601AIA2Y       20230101000770100000005000 0200000000000813   
0601AIA2Y       20230101000775100000005000 0200000000000817   
0601AIA2Y       20230101000780100000005000 0200000000000823   
0601AIA2Y       20230101000785100000005000 0200000000000828   
0601AIA2Y       20230101000790100000005000 0200000000000833   
0601AIA2Y       20230101000795100000005000 0200000000000836   
0601AIA2Y       20230101000800100000005000 0200000000000841   
0601AIA2Y       20230101000805100000005000 0200000000000847   
0601AIA2Y       20230101000810100000005000 0200000000000852   
0601AIA2Y       20230101000815100000005000 0200000000000856   
0601AIA2Y       20230101000820100000005000 0200000000000860   
0601AIA2Y       20230101000825100000005000 0200000000000864   
0601AIA2Y       20230101000830100000005000 0200000000000870   
0601AIA2Y       20230101000835100000005000 0200000000000874   
0601AIA2Y       20230101000840100000005000 0200000000000877   
0601AIA2Y       20230101000845100000005000 0200000000000881   
0601AIA2Y       20230101000850100000005000 0200000000000886   
0601AIA2Y       20230101000855100000005000 0200000000000890   
0601AIA2Y       20230101000860100000005000 0200000000000895   
0601AIA2Y       20230101000865100000005000 0200000000000897   
0601AIA2Y       20230101000870100000005000 0200000000000902   
0601AIA2Y       20230101000875100000005000 0200000000000906   
0601AIA2Y       20230101000880100000005000 0200000000000910   
0601AIA2Y       20230101000885100000005000 0200000000000914   
0601AIA2Y       20230101000890100000005000 0200000000000917   
0601AIA2Y       20230101000895100000005000 0200000000000921   
0601AIA2Y       20230101000900100000005000 0200000000000925   
0601AIA2Y       20230101000905100000005000 0200000000000929   
0601AIA2Y       20230101000910100000005000 0200000000000932   
0601AIA2Y       20230101000915100000005000 0200000000000935   
0601AIA2Y       20230101000920100000005000 0200000000000939   
0601AIA2Y       20230101000925100000005000 0200000000000943   
0601AIA2Y       20230101000930100000005000 0200000000000947   
0601AIA2Y       20230101000935100000005000 0200000000000950   
0601AIA2Y       20230101000940100000005000 0200000000000953   
0601AIA2Y       20230101000945100000005000 0200000000000958   
0601AIA2Y       20230101000950100000005000 0200000000000963   
0601AIA2Y       20230101000955100000005000 0200000000000968   
0601AIA2Y       20230101000960100000005000 0200000000000974   
0601AIA2Y       20230101000965100000005000 0200000000000979   
0601AIA2Y       20230101000970100000005000 0200000000000986   
0601AIA2Y       20230101000975100000005000 0200000000000990   
0601AIA2Y       20230101000980100000005000 0200000000000995   
0601AIA2Y       20230101000985100000005000 0200000000001001   
0601AIA2Y       20230101000990100000005000 0200000000001006   
0601AIA2Y       20230101000995100000005000 0200000000001013   
0601AIA2Y       20230101001000100000005000 0200000000001017   
0601AIA2Y       20230101001005100000005000 0200000000001022   
0601AIA2Y       20230101001010100000005000 0200000000001027   
0601AIA2Y       20230101001015100000005000 0200000000001032   
0601AIA2Y       20230101001020100000005000 0200000000001039   
0601AIA2Y       20230101001025100000005000 0200000000001043   
0601AIA2Y       20230101001030100000005000 0200000000001048   
0601AIA2Y       20230101001035100000005000 0200000000001053   
0601AIA2Y       20230101001040100000005000 0200000000001058   
0601AIA2Y       20230101001045100000005000 0200000000001063   
0601AIA2Y       20230101001050100000005000 0200000000001068   
0601AIA2Y       20230101001055100000005000 0200000000001073   
0601AIA2Y       20230101001060100000005000 0200000000001078   
0601AIA2Y       20230101001065100000005000 0200000000001082   
0601AIA2Y       20230101001070100000005000 0200000000001088   
0601AIA2Y       20230101001075100000005000 0200000000001092   
0601AIA2Y       20230101001080100000005000 0200000000001097   
0601AIA2Y       20230101001085100000005000 0200000000001101   
0601AIA2Y       20230101001090100000005000 0200000000001105   
0601AIA2Y       20230101001095100000005000 0200000000001112   
0601AIA2Y       20230101001100100000005000 0200000000001116   
0601AIA2Y       20230101001105100000005000 0200000000001120   
0601AIA2Y       20230101001110100000005000 0200000000001124   
0601AIA2Y       20230101001115100000005000 0200000000001128   
0601AIA2Y       20230101001120100000005000 0200000000001133   
0601AIA2Y       20230101001125100000005000 0200000000001137   
0601AIA2Y       20230101001130100000005000 0200000000001141   
0601AIA2Y       20230101001135100000005000 0200000000001145   
0601AIA2Y       20230101001140100000005000 0200000000001149   
0601AIA2Y       20230101001145100000005000 0200000000001153   
0601AIA2Y       20230101001150100000005000 0200000000001158   
0601AIA2Y       20230101001155100000005000 0200000000001162   
0601AIA2Y       20230101001160100000005000 0200000000001166   
0601AIA2Y       20230101001165100000005000 0200000000001170   
0601AIA2Y       20230101001170100000005000 0200000000001174   
0601AIA2Y       20230101001175100000005000 0200000000001179   
0601AIA2Y       20230101001180100000005000 0200000000001182   
0601AIA2Y       20230101001185100000005000 0200000000001187   
0601AIA2Y       20230101001190100000005000 0200000000001190   
0601AIA2Y       20230101001195100000005000 0200000000001193   
0601AIA2Y       20230101001200100000005000 0200000000001198   
0601AIA2Y       20230101001205100000005000 0200000000001202   
0601AIA2Y       20230101001210100000005000 0200000000001206   
0601AIA2Y       20230101001215100000005000 0200000000001209   
0601AIA2Y       20230101001220100000005000 0200000000001212   
0601AIA2Y       20230101001225100000005000 0200000000001217   
0601AIA2Y       20230101001230100000005000 0200000000001220   
0601AIA2Y       20230101001235100000005000 0200000000001224   
0601AIA2Y       20230101001240100000005000 0200000000001227   
0601AIA2Y       20230101001245100000005000 0200000000001231   
0601AIA2Y       20230101001250100000005000 0200000000001236   
0601AIA2Y       20230101001255100000005000 0200000000001240   
0601AIA2Y       20230101001260100000005000 0200000000001244   
0601AIA2Y       20230101001265100000005000 0200000000001249   
0601AIA2Y       20230101001270100000005000 0200000000001253   
0601AIA2Y       20230101001275100000005000 0200000000001258   
0601AIA2Y       20230101001280100000005000 0200000000001262   
0601AIA2Y       20230101001285100000005000 0200000000001266   
0601AIA2Y       20230101001290100000005000 0200000000001270   
0601AIA2Y       20230101001295100000005000 0200000000001274   
0601AIA2Y       20230101001300100000005000 0200000000001278   
0601AIA2Y       20230101001305100000005000 0200000000001283   
0601AIA2Y       20230101001310100000005000 0200000000001287   
0601AIA2Y       20230101001315100000005000 0200000000001291   
0601AIA2Y       20230101001320100000005000 0200000000001295   
0601AIA2Y       20230101001325100000005000 0200000000001299   
0601AIA2Y       20230101001330100000005000 0200000000001303   
0601AIA2Y       20230101001335100000005000 0200000000001308   
0601AIA2Y       20230101001340100000005000 0200000000001311   
0601AIA2Y       20230101001345100000005000 0200000000001315   
0601AIA2Y       20230101001350100000005000 0200000000001318   
0601AIA2Y       20230101001355100000005000 0200000000001322   
0601AIA2Y       20230101001360100000005000 0200000000001326   
0601AIA2Y       20230101001365100000005000 0200000000001329   
0601AIA2Y       20230101001370100000005000 0200000000001334   
0601AIA2Y       20230101001375100000005000 0200000000001338   
0601AIA2Y       20230101001380100000005000 0200000000001341   
0601AIA2Y       20230101001385100000005000 0200000000001345   
0601AIA2Y       20230101001390100000005000 0200000000001349   
0601AIA2Y       20230101001395100000005000 0200000000001352   
0601AIA2Y       20230101001400100000005000 0200000000001356   
0601AIA2Y       20230101001405100000005000 0200000000001360   
0601AIA2Y       20230101001410100000005000 0200000000001363   
0601AIA2Y       20230101001415100000005000 0200000000001366   
0601AIA2Y       20230101001420100000005000 0200000000001369   
0601AIA2Y       20230101001425100000005000 0200000000001373   
0601AIA2Y       20230101001430100000005000 0200000000001377   
0601AIA2Y       20230101001435100000005000 0200000000001380   
0601AIA2Y       20230101001440100000005000 0200000000001384   
0601AIA2Y       20230101001445100000005000 0200000000001387   
0601AIA2Y       20230101001450100000005000 0200000000001390   
0601AIA2Y       20230101001455100000005000 0200000000001393   
0601AIA2Y       20230101001460100000005000 0200000000001398   
0601AIA2Y       20230101001465100000005000 0200000000001400   
0601AIA2Y       20230101001470100000005000 0200000000001404   
0601AIA2Y       20230101001475100000005000 0200000000001407   
0601AIA2Y       20230101001480100000005000 0200000000001410   
0601AIA2Y       20230101001485100000005000 0200000000001413   
0601AIA2Y       20230101001490100000005000 0200000000001416   
0601AIA2Y       20230101001495100000005000 0200000000001420   
0601AIA2Y       20230101001500100000005000 0200000000001423   
0601AIA2Y       20230101001505100000005000 0200000000001426   
0601AIA2Y       20230101001510100000005000 0200000000001429   
0601AIA2Y       20230101001515100000005000 0200000000001432   
0601AIA2Y       20230101001520100000005000 0200000000001434   
0601AIA2Y       20230101001525100000005000 0200000000001438   
0601AIA2Y       20230101001530100000005000 0200000000001441   
0601AIA2Y       20230101001535100000005000 0200000000001444   
0601AIA2Y       20230101001540100000005000 0200000000001447   
0601AIA2Y       20230101001545100000005000 0200000000001450   
0601AIA2Y       20230101001550100000005000 0200000000001453   
0601AIA2Y       20230101001555100000005000 0200000000001457   
0601AIA2Y       20230101001560100000005000 0200000000001461   
0601AIA2Y       20230101001565100000005000 0200000000001464   
0601AIA2Y       20230101001570100000005000 0200000000001468   
0601AIA2Y       20230101001575100000005000 0200000000001471   
0601AIA2Y       20230101001580100000005000 0200000000001474   
0601AIA2Y       20230101001585100000005000 0200000000001478   
0601AIA2Y       20230101001590100000005000 0200000000001480   
0601AIA2Y       20230101001595100000005000 0200000000001484   
0601AIA2Y       20230101001600100000005000 0200000000001487   
0601AIA2Y       20230101001605100000005000 0200000000001490   
0601AIA2Y       20230101001610100000005000 0200000000001493   
0601AIA2Y       20230101001615100000005000 0200000000001496   
0601AIA2Y       20230101001620100000005000 0200000000001499   
0601AIA2Y       20230101001625100000005000 0200000000001502   
